userId,songId,playCount
414,2156,23
795,261,33
71,1642,19
404,1248,13
562,2574,14
607,2758,32
791,126,49
397,1230,22
337,1307,20
644,2102,33
505,2394,5
910,136,20
276,2378,14
892,1460,27
13,136,26
3,813,32
986,852,30
986,1745,27
978,1939,26
224,871,18
974,2940,45
175,1473,23
899,635,44
385,1652,47
602,669,24
920,1294,4
241,269,41
547,861,3
14,482,43
195,1262,30
397,2333,47
431,103,16
306,1454,7
334,792,39
725,1678,22
410,239,41
3,2789,31
691,2693,49
552,1589,13
452,882,41
676,2655,41
819,2236,29
747,888,28
769,1280,44
872,924,19
495,794,23
417,2578,47
391,676,8
373,2440,25
628,1682,38
52,1492,38
376,1850,35
395,1277,26
923,672,3
142,2909,2
86,2514,5
464,839,20
46,1313,12
844,1074,38
238,4,16
10,1655,37
664,2900,38
573,1909,36
530,1894,46
598,1923,29
649,1286,35
913,535,49
742,2951,37
640,1085,21
616,1380,21
698,646,28
909,24,6
178,1317,20
869,557,36
6,2739,13
853,356,40
307,2008,11
548,870,24
327,2989,19
356,575,23
793,29,31
395,2405,37
300,365,37
526,2656,3
749,409,34
285,1315,29
330,2615,3
50,1177,15
773,219,7
968,2221,3
622,608,47
709,1036,43
378,1540,16
764,858,45
600,1603,34
1000,2705,20
825,969,44
538,1501,39
774,1106,33
144,1641,14
60,1717,42
868,2489,35
780,617,11
75,226,20
3,2419,30
575,28,28
748,995,15
448,16,38
958,333,13
741,483,47
902,566,35
275,2162,47
530,2086,24
592,454,1
215,2790,42
683,166,24
485,2742,27
329,2253,18
255,878,26
387,245,29
126,1895,8
767,1357,44
584,943,26
550,2869,5
324,2555,33
204,1953,40
172,2972,5
735,1283,49
217,1746,47
245,410,36
336,2358,13
703,2116,17
298,2162,13
832,2268,25
182,2268,2
334,1497,24
511,2778,36
383,2797,25
717,2991,34
873,386,12
199,930,19
332,405,42
165,492,30
242,357,37
900,215,43
642,1404,1
227,752,3
634,827,49
556,1238,26
451,1122,15
196,2576,46
870,2964,47
204,666,48
979,2758,28
458,2029,4
830,2583,19
257,554,24
529,1573,40
272,328,6
9,2950,16
761,1189,32
949,150,30
201,1056,35
59,657,8
887,2854,5
393,1937,37
652,293,12
119,2967,25
553,2737,33
399,957,39
834,1085,24
331,1613,11
267,416,42
520,2646,35
695,2055,40
480,918,1
134,85,8
693,2822,23
916,957,20
935,1422,32
355,1936,11
584,1795,7
498,1417,30
625,1071,48
107,1522,39
290,2654,13
825,1502,42
629,2474,49
632,2474,3
147,736,7
327,2839,43
415,2563,13
210,1153,37
296,1273,25
398,741,23
103,1863,47
636,131,33
757,1764,5
508,1713,32
891,323,30
868,823,31
209,543,13
933,2114,42
428,2766,5
393,1856,23
826,2079,1
916,885,10
109,191,27
889,415,8
348,1839,3
50,2795,19
916,1814,2
105,1761,49
420,1070,31
373,1722,48
27,375,10
968,558,16
800,1281,37
769,1945,20
273,1597,3
649,1129,35
340,1361,34
301,1325,21
480,1101,36
834,1535,32
544,1254,18
557,1703,34
265,2626,38
542,32,3
596,1632,3
166,58,27
316,1128,2
1,312,3
761,1753,17
261,2002,46
63,2738,39
483,1398,38
676,1783,40
321,2283,19
846,2691,19
201,1413,44
222,1432,5
152,802,5
644,239,14
626,1776,27
462,1319,49
217,112,48
196,2524,36
793,2352,40
202,1329,35
995,290,21
647,2256,5
234,2916,24
141,1810,39
708,582,24
498,370,40
555,220,43
57,2850,46
932,2867,13
504,1897,38
142,349,45
722,2303,1
584,452,43
736,2190,39
539,89,10
640,871,2
106,1160,16
165,2043,37
215,1875,16
71,523,23
716,2708,26
665,2999,16
579,910,27
90,442,47
772,38,41
874,1881,30
228,210,33
79,2561,32
608,1601,9
349,981,11
842,381,37
981,2876,6
894,1561,30
246,2907,40
272,394,15
403,1074,48
669,396,30
116,1777,18
435,2080,12
530,545,4
442,2760,16
172,1085,23
16,553,11
961,1465,24
752,1154,22
898,1378,39
56,2246,15
591,2847,49
103,1687,15
284,1740,10
705,694,28
517,2195,36
618,1740,17
278,498,36
885,2096,22
612,2818,23
750,2699,29
269,1196,22
833,613,11
400,2747,36
503,1339,44
86,376,29
320,806,42
32,921,32
336,875,14
51,2858,18
79,1444,38
698,2953,37
174,1420,34
948,1546,45
618,1211,23
501,1006,32
575,2081,46
76,2117,3
316,592,43
833,1215,22
373,2149,23
81,1509,4
873,1309,13
640,914,32
695,2781,29
755,390,40
697,160,40
732,892,45
71,1071,10
969,1470,13
854,696,45
666,758,17
757,2571,38
652,2780,2
71,2203,17
46,339,44
47,1977,26
591,795,38
422,1723,37
149,1598,5
910,899,25
130,1168,9
456,103,28
639,2860,22
877,93,29
631,975,35
966,1448,20
997,119,5
869,2033,39
505,2077,44
929,1535,32
774,2920,39
244,1390,10
474,2848,40
382,475,17
103,2611,37
489,435,15
37,2852,9
654,1258,32
549,55,23
520,931,11
743,1316,13
333,2800,18
397,312,49
296,1572,9
107,957,42
860,2366,5
954,1901,43
530,757,22
825,2513,32
83,1433,47
934,1264,2
288,1856,21
982,2748,28
706,2783,24
461,1094,24
215,2787,14
281,2816,37
732,744,27
954,2324,24
459,233,6
801,2102,26
344,257,15
194,2029,29
158,2138,36
465,1762,10
104,1930,28
34,1459,9
102,1649,21
639,408,10
726,1693,4
325,1978,4
944,2414,6
808,2399,26
691,1323,40
592,1930,16
141,1183,8
474,2535,28
31,842,16
884,984,38
935,1761,49
63,1379,1
560,621,19
87,930,17
304,2449,49
61,1731,28
396,2618,44
334,975,12
952,392,6
786,352,7
411,2854,8
284,1690,3
466,576,49
80,1694,21
692,2825,8
784,2681,28
77,1312,30
954,523,32
733,726,11
905,162,20
794,1938,16
540,659,25
361,2898,45
77,1573,9
509,2130,39
164,524,49
9,4,40
175,2543,40
462,1579,3
307,1075,16
588,1285,12
245,1623,15
122,2616,4
185,878,23
32,1092,27
998,2912,39
963,1167,43
762,1578,37
569,1675,13
310,1609,43
372,2827,37
656,1218,40
830,1691,21
596,314,29
992,730,29
56,384,49
791,1789,11
273,1813,28
464,2325,10
678,1096,5
456,1153,25
979,2746,33
670,1549,17
249,1865,49
698,751,33
994,983,25
78,2672,33
534,228,9
108,2044,27
273,1978,25
764,2065,4
15,1609,9
370,12,46
304,1523,15
672,692,16
205,1740,16
981,1526,13
113,70,14
680,2156,22
865,2249,21
253,1573,9
441,629,41
186,1288,4
859,906,10
227,2351,35
528,2985,9
668,576,48
354,2603,16
623,2173,49
1,2021,18
553,859,10
560,745,21
927,2528,15
420,2180,15
620,115,11
161,481,40
161,981,48
871,1025,42
128,2379,41
722,1601,47
151,942,37
444,955,20
767,1661,34
471,768,22
463,2439,48
730,834,18
30,2191,16
473,2376,5
557,1782,1
80,628,19
39,377,10
240,90,21
557,2856,13
590,1021,24
337,1066,23
908,1971,23
861,1059,11
800,1518,47
952,2601,2
280,124,6
116,2105,11
269,2854,15
916,1480,9
335,2283,12
312,2656,36
53,2440,28
68,1516,23
694,1855,27
34,1367,24
796,52,14
818,1574,35
386,1502,27
249,2537,21
111,2053,49
94,632,13
410,1862,8
179,1233,44
47,2265,44
794,2048,44
852,536,34
874,2786,42
604,730,23
376,1276,9
724,2051,1
587,1026,36
890,2198,46
202,2052,16
445,1521,25
919,1895,18
933,468,34
297,2118,38
308,201,3
723,308,20
493,2046,19
338,922,13
945,2340,17
923,2972,14
646,883,30
842,586,22
66,1721,43
792,509,48
422,5,43
540,2341,29
924,360,2
629,214,8
493,1460,14
882,563,34
999,2813,13
962,45,10
317,2751,8
942,634,7
837,1436,13
626,1211,26
75,1750,32
714,2709,19
939,2769,15
59,594,2
386,1425,37
15,2294,19
231,1927,33
617,857,39
677,1893,33
199,552,1
916,43,39
354,2889,28
35,179,17
162,1481,6
757,2583,44
982,607,20
799,672,47
895,927,13
471,17,12
531,1136,30
964,1639,21
792,2874,2
852,2595,18
423,1054,28
348,1216,4
694,2485,42
935,2227,43
913,616,6
147,2725,38
374,2682,9
688,2850,20
675,312,45
416,2073,30
687,2419,37
494,525,38
559,2278,4
256,1474,38
960,2426,13
686,888,35
103,1925,30
121,2008,42
419,462,4
350,2413,25
657,2152,31
42,428,47
367,469,12
29,1015,15
966,1605,26
892,870,10
785,2818,12
977,2728,22
14,2853,40
920,886,21
953,2609,35
818,1274,7
825,331,18
485,1956,27
189,587,35
872,201,47
295,454,2
183,826,32
864,111,15
548,2912,45
882,908,24
37,1773,20
14,1568,10
923,1233,24
635,2081,24
595,555,24
159,1904,40
494,107,48
329,2274,48
614,2535,34
849,2227,41
83,1394,40
556,2685,11
580,2836,26
560,167,1
569,2711,30
587,2348,43
22,1405,18
132,2083,26
465,2455,47
456,1526,9
302,314,9
955,816,1
930,743,7
267,2775,44
799,826,42
395,1125,16
120,569,38
246,1239,11
568,1959,25
38,2624,29
245,2110,19
21,369,18
110,1392,47
606,94,29
394,1459,16
410,2098,46
987,2931,40
648,764,8
743,2084,34
8,1434,6
444,2148,45
328,329,45
887,706,30
290,221,44
763,1815,34
511,1862,21
912,2615,12
361,996,49
909,1022,6
599,110,39
716,149,6
219,2454,4
406,699,9
992,1434,5
753,108,10
923,389,47
832,425,8
770,2495,23
621,2966,4
768,1092,37
993,2704,7
794,2000,6
220,1664,45
595,1528,42
107,2027,15
581,2369,35
609,2767,32
724,1856,14
286,2776,35
749,2628,11
8,447,10
806,1598,17
189,210,13
81,849,34
108,1863,45
321,2418,5
579,1965,48
686,1588,10
346,1652,32
863,1917,12
328,1919,13
555,577,21
699,1666,48
302,689,33
200,790,41
893,992,48
419,2211,47
39,977,32
732,1356,12
307,1688,46
4,350,35
633,1772,36
848,2718,38
77,426,48
468,327,28
179,1130,13
645,255,12
823,2038,22
741,2406,44
276,1991,2
152,444,29
164,113,13
290,1054,35
378,2572,13
621,689,34
638,991,19
752,1874,9
310,46,31
930,1195,33
979,757,27
913,1377,45
389,1227,2
857,1250,15
658,564,19
764,2209,31
183,2888,16
821,2586,43
306,2273,15
72,1341,6
219,1438,14
719,95,27
173,1803,38
653,949,19
272,553,37
726,2693,43
468,66,4
269,1498,26
20,665,9
578,2732,41
995,2958,49
815,2885,40
503,2619,15
147,2744,41
429,180,37
165,2882,4
890,1483,26
310,202,18
518,1499,41
14,1542,35
132,2591,41
854,2822,41
755,1313,29
439,1949,24
743,694,4
740,1720,21
674,1268,39
795,1792,7
263,2660,23
643,1722,40
943,1622,21
225,1198,1
258,1558,41
234,1533,25
336,2292,31
409,2108,44
828,104,38
975,2699,45
24,1695,5
271,1011,31
95,1768,1
142,2125,30
694,1042,18
718,1558,8
902,1208,26
974,1681,40
81,1679,15
274,2746,19
276,2994,10
883,2315,24
958,781,16
465,2657,43
208,946,31
296,1831,44
39,548,16
948,2208,16
288,2985,28
124,2447,20
876,2591,35
969,2175,9
283,1798,40
878,1881,10
180,948,45
97,2258,18
191,2198,45
74,31,45
447,612,15
785,1865,45
497,302,30
561,2913,48
484,2813,32
849,683,40
722,257,27
116,940,27
535,2057,19
98,2895,10
328,777,44
909,2733,46
407,732,6
313,1229,24
702,2072,9
694,2541,27
148,2043,7
342,970,6
495,103,33
948,1084,21
23,1110,46
105,767,38
675,372,44
579,679,17
802,2644,31
801,1994,37
558,202,11
593,1626,28
941,89,5
659,2485,12
222,2168,3
855,2204,41
15,1997,38
891,399,2
633,1724,26
78,188,2
322,1076,12
807,652,40
241,1555,2
18,1504,41
768,587,16
454,230,30
443,1154,47
928,55,46
277,271,36
424,1124,4
476,970,11
27,1553,24
514,1378,18
865,1176,27
464,2378,37
807,116,2
982,323,15
824,2611,11
363,1596,27
383,2277,49
751,360,48
525,28,47
382,1255,23
184,1419,35
194,2917,30
462,1736,47
56,1868,24
230,1295,19
489,1875,29
28,2076,13
832,1543,48
583,744,23
722,1112,12
960,1722,49
184,1779,48
425,580,41
375,2499,29
868,433,6
41,374,23
484,2483,31
260,1211,45
441,1775,21
926,2042,24
856,2266,8
84,1132,44
46,1843,9
440,1574,22
671,1931,4
856,948,13
519,349,34
986,788,3
845,1546,37
438,26,28
136,1072,26
183,859,46
709,370,34
172,1636,15
909,1211,8
861,1548,48
788,884,35
590,1915,24
928,279,37
956,2389,4
690,1352,12
539,1703,19
120,1658,15
281,1929,30
308,607,45
708,1049,37
277,2577,12
530,2474,19
295,29,34
783,956,7
53,323,28
806,1877,28
432,2361,29
52,584,37
728,1294,20
72,2810,11
28,2343,39
469,656,42
912,786,23
764,223,46
886,2123,20
912,2150,20
547,2933,11
401,2221,2
201,1028,13
761,1684,13
611,2443,41
820,1650,49
989,833,15
999,1004,31
466,167,23
652,2348,22
595,2017,16
560,118,42
790,2560,29
379,2660,20
760,1810,28
895,2207,27
177,1408,44
52,1251,29
79,463,5
385,1734,49
834,1672,42
576,2152,38
8,982,38
214,2298,44
25,1037,2
450,2615,45
768,1880,20
755,597,43
969,621,47
457,2603,13
461,1412,26
198,71,35
94,956,46
719,1804,8
947,438,28
437,1068,41
527,1926,15
690,1038,8
967,1403,11
378,2362,29
587,1439,5
104,485,47
806,169,47
680,2936,7
962,803,18
627,246,28
39,2314,12
458,849,12
364,2291,36
785,2026,29
135,1694,11
374,1351,6
232,530,21
39,1619,10
964,847,32
803,2390,47
819,1789,33
47,1703,17
36,760,3
832,1404,43
95,798,18
985,532,10
361,1918,41
525,864,39
146,42,43
917,599,8
368,306,34
65,809,37
228,2910,41
754,1264,33
520,679,49
816,731,10
853,2489,40
555,2026,18
756,933,25
181,903,42
501,133,41
597,2767,36
155,2099,2
787,2666,19
535,392,10
627,2744,49
818,2571,3
435,508,19
811,1686,26
99,2402,47
616,2915,25
372,1419,17
563,956,10
362,96,46
112,106,11
453,678,11
756,2561,12
169,856,40
584,1963,48
139,790,8
848,515,24
231,2946,14
239,1085,23
984,1008,36
253,1318,17
981,2785,45
436,2350,5
919,2694,3
561,2279,9
422,1433,20
303,2786,20
72,297,19
263,455,21
834,942,16
222,240,33
77,1622,5
62,2599,24
471,2186,15
157,454,26
806,1250,44
125,2491,25
741,2075,28
852,2505,33
161,695,46
541,710,18
626,2015,18
591,849,38
535,949,33
106,107,27
131,2492,49
357,1725,15
989,2084,44
685,597,13
776,155,34
854,796,4
885,272,35
797,1571,19
2,1444,31
233,1208,25
369,1635,40
251,1261,12
946,1939,12
833,1533,42
108,122,25
276,1441,33
180,1399,37
725,1504,28
293,150,43
584,707,9
795,1616,14
175,1514,3
123,2201,5
227,2599,26
902,845,41
444,2328,18
813,2470,38
428,1977,21
83,1836,39
765,804,16
658,355,40
632,1606,23
65,378,29
281,2128,10
795,1581,5
391,988,11
428,233,29
618,154,45
925,907,27
991,1621,34
812,2419,14
107,323,41
548,332,42
659,243,10
262,430,42
921,1206,11
159,2857,11
265,1497,35
468,2424,19
202,81,24
933,1574,1
155,420,12
13,467,47
297,1081,14
896,2001,3
834,1566,45
498,1519,32
597,2877,16
993,2036,38
792,804,10
245,1078,17
300,1633,49
362,1985,40
354,4,4
828,1903,15
521,603,33
386,2368,39
759,1399,10
312,501,7
414,1686,33
278,2619,17
750,185,12
715,2604,17
759,2941,47
747,1296,16
593,55,14
356,1725,3
525,2911,44
839,1871,30
16,77,46
993,2344,41
45,1602,35
321,1672,26
651,2794,12
326,1735,31
148,2948,17
355,2091,37
236,1385,8
703,1252,19
613,2275,26
105,1087,4
474,171,15
762,2810,47
396,2898,14
446,2355,30
606,1774,48
220,2616,42
987,2082,24
810,827,46
851,1666,43
965,130,34
442,1418,19
645,1175,3
873,2703,4
667,2678,11
28,1408,13
794,1041,18
475,594,19
628,1038,44
305,2129,33
746,204,38
405,1808,3
513,1568,49
502,23,35
348,2662,1
240,1634,35
570,2192,36
847,104,38
695,1406,39
337,1479,25
26,2372,40
980,1195,13
409,576,4
77,1607,6
929,274,11
217,452,1
328,2929,8
837,125,34
774,2365,40
23,1867,9
756,2155,36
670,1684,49
718,907,39
310,430,42
599,2752,37
267,362,42
415,796,44
646,432,21
267,2723,20
333,1544,38
780,859,1
450,1430,35
565,1346,28
611,1631,7
247,576,43
36,1089,44
401,893,9
28,270,1
220,2020,36
406,1124,34
614,438,34
775,1043,17
271,2273,32
736,1642,2
651,2508,36
792,2442,25
511,2960,43
963,1384,26
286,1454,45
454,15,26
762,2608,21
834,1675,18
317,1004,29
590,2462,24
297,1379,47
338,1481,28
307,1746,12
428,1862,11
351,115,27
511,1376,23
525,976,33
858,1686,16
492,2084,28
908,2290,28
594,1687,45
9,63,38
497,2714,6
725,509,42
560,188,29
561,2783,34
821,93,3
440,5,6
552,2073,48
875,2556,38
792,98,13
738,1292,36
968,2710,15
108,1788,6
245,1309,33
255,684,41
33,1133,12
23,27,43
845,1782,13
566,2103,33
821,781,28
49,2346,36
462,1615,5
590,1042,25
336,2866,17
945,1794,37
358,855,19
122,1643,35
444,1933,43
359,2027,34
602,1988,46
346,2607,6
193,1270,19
416,2551,1
377,1113,7
463,2251,34
756,2994,19
661,240,33
146,490,26
478,1037,41
828,2697,49
890,1339,42
653,2037,27
408,685,38
286,2027,26
898,2291,35
851,2555,20
111,1615,24
620,1768,47
879,613,21
793,162,26
50,656,20
14,621,6
134,1257,3
588,2159,10
596,1952,12
343,2982,33
670,1256,22
286,1976,16
934,750,17
314,709,10
606,2321,12
297,1622,19
606,2855,40
569,41,23
164,560,40
832,466,10
497,1101,10
610,1714,10
16,490,39
344,117,30
78,2482,4
346,1595,1
72,196,43
270,619,19
287,1475,5
66,2473,30
880,1308,26
68,34,40
193,2343,34
55,1275,2
980,339,24
379,2666,14
974,180,41
168,622,42
409,1657,13
508,2667,29
537,643,1
643,2071,46
837,1681,34
102,1351,4
886,1178,28
794,619,19
808,1170,1
806,252,36
422,302,43
964,1567,13
775,2211,42
478,612,5
926,1072,33
120,2493,14
915,1944,16
743,74,32
291,2874,27
488,1728,35
161,542,3
673,157,4
78,1290,7
38,256,13
394,1052,41
441,937,3
540,2166,17
462,2418,47
612,2257,10
294,2635,47
400,2897,1
636,1892,28
917,1582,10
92,316,7
767,2492,39
609,1776,3
6,1971,7
681,1222,9
895,1723,40
271,2676,35
620,2493,26
899,570,5
811,2630,13
559,2653,45
99,2789,30
526,908,40
194,649,39
157,1641,10
900,2353,42
666,339,23
115,529,11
396,2102,12
770,1136,13
657,2732,40
803,1952,49
522,419,46
880,2353,49
214,1680,16
745,85,9
683,2300,10
533,1752,29
15,126,9
419,2658,33
368,2028,24
638,1429,35
853,2352,11
853,2896,39
213,1290,13
700,2703,23
684,644,25
992,2906,16
759,2559,48
5,2255,21
231,574,10
201,2923,41
885,2559,40
402,2022,19
149,1668,35
584,2249,28
492,2871,41
226,1308,2
586,137,30
819,130,40
169,1219,40
761,1018,5
792,432,38
1000,2588,42
152,2383,15
224,2574,36
504,2606,3
737,909,24
550,2014,41
44,2558,48
697,209,48
504,1985,47
955,58,41
241,2008,49
930,2864,12
843,1369,8
351,1038,14
722,1383,18
23,377,44
636,2291,46
598,993,20
43,2939,23
466,415,5
40,394,1
303,729,45
681,358,46
175,1600,2
999,1182,16
532,2722,5
461,2066,22
621,2776,1
193,2609,12
244,1592,19
836,155,22
280,1591,42
740,1555,44
36,487,48
557,2199,17
898,1383,13
540,2416,39
154,1071,28
23,2255,3
719,2498,5
932,1507,36
91,1876,15
390,924,17
931,2745,44
359,2618,46
550,2191,29
931,1071,4
228,191,32
202,140,49
350,615,43
821,2973,38
766,1515,4
38,624,13
733,1340,20
500,1346,47
699,87,18
43,1918,49
871,282,42
626,2812,37
772,1098,12
517,453,25
68,47,30
740,1612,15
123,2986,36
685,2079,8
336,2582,28
153,2065,22
974,1684,49
779,1259,38
669,392,16
162,354,5
214,305,46
910,1623,34
376,1574,49
920,1564,38
443,1613,11
423,1949,2
538,2557,25
939,712,25
804,1419,1
935,2733,31
701,786,5
912,857,40
634,177,4
230,1430,5
59,2349,5
96,2493,16
262,2069,18
354,711,43
312,2749,17
136,1868,35
862,152,18
795,2907,4
967,1467,31
923,96,31
473,1099,9
632,2926,31
430,640,5
937,1157,36
975,2448,16
537,2294,42
854,112,41
146,1194,16
524,1623,20
87,1634,30
947,1162,26
109,1618,49
423,1260,31
345,1672,15
266,2842,41
734,1595,38
586,2164,38
994,1496,43
494,2982,20
333,1225,35
822,292,23
413,2390,44
614,1015,47
937,1634,39
649,1240,25
191,1660,22
973,585,47
933,1914,8
142,2027,9
869,1493,15
73,27,48
840,1701,20
167,455,35
168,918,37
566,2628,3
259,14,34
439,2146,34
111,279,36
744,1964,35
673,490,9
864,985,30
839,961,26
531,1783,12
290,2672,24
974,2255,41
562,1888,19
510,1870,44
175,1597,16
302,2645,26
696,2743,23
185,1263,33
339,250,42
510,1607,30
819,740,23
310,306,10
507,1807,36
346,1937,31
81,1826,43
374,2766,22
156,183,43
787,2693,43
795,30,38
432,1412,47
500,767,2
761,615,23
147,1005,35
481,2122,37
435,24,32
519,2476,43
669,1056,12
683,2911,35
69,2387,41
606,1971,3
881,2005,34
875,1539,38
888,2560,24
186,672,38
904,2925,17
682,571,40
204,764,1
554,1243,8
13,713,15
666,2637,45
274,767,25
298,1783,8
51,1294,32
500,2867,13
369,1675,46
724,2126,15
656,2058,6
357,1492,33
3,1360,7
254,636,33
475,1210,47
847,2640,29
506,2766,38
256,2613,37
610,1692,44
685,1298,32
150,2458,3
488,358,20
279,1671,14
59,2146,28
446,1007,38
113,241,4
836,2605,15
755,2759,17
822,1827,37
569,1265,24
489,156,38
407,352,42
367,44,41
60,2640,36
329,138,41
728,1968,8
469,2484,3
745,754,30
567,143,22
885,1847,33
720,2310,25
63,2560,30
184,2721,37
311,62,3
793,1591,4
538,1447,29
177,1420,32
575,2020,23
429,2079,19
73,2997,15
847,2850,16
167,1193,23
225,2314,40
577,2356,46
581,2507,37
952,334,1
9,2563,19
236,2489,37
710,2721,35
924,2439,30
685,1796,17
794,2983,39
28,2608,49
808,254,26
911,1424,13
646,1028,22
27,1912,46
550,2167,23
196,996,44
203,470,43
85,1494,33
832,2833,27
30,1888,35
466,1524,12
99,1094,9
899,694,34
190,2913,14
12,2824,37
603,1394,3
30,2045,44
725,181,44
38,1221,21
853,47,7
572,634,33
294,1164,35
360,1689,11
655,1564,45
914,1451,32
180,589,22
797,1878,42
112,2358,19
742,2322,36
444,1563,37
21,840,11
145,1414,41
499,2507,13
146,733,28
441,2409,49
887,1018,15
421,2710,13
316,2747,43
166,1455,33
652,2933,8
203,758,32
496,2003,37
756,621,48
625,1889,4
468,182,18
713,2734,23
385,2729,29
314,2296,2
771,2668,13
255,1321,16
959,1800,8
917,2078,19
23,1326,32
905,1500,3
758,2921,49
339,948,32
493,1376,41
823,985,21
511,2365,25
366,2785,17
372,1421,25
915,2216,33
830,2791,31
599,126,36
219,2621,23
475,120,47
423,1452,44
356,1009,25
460,1214,49
503,1452,44
27,2608,48
942,697,30
802,2271,13
801,1516,43
860,1035,47
223,2841,29
864,1536,16
690,814,38
148,310,27
424,1012,26
739,2797,11
351,1058,47
186,1019,37
415,2529,3
806,2622,26
982,825,34
429,2045,33
41,1117,15
905,628,2
393,1157,28
703,2892,20
79,989,38
717,2467,44
896,1492,16
790,1829,46
784,2078,4
544,1993,8
450,2346,44
474,1085,46
142,2506,20
251,2352,26
294,340,32
610,2496,13
136,1860,5
484,1326,44
789,2929,42
312,2588,13
814,2533,41
555,77,11
632,1657,37
732,2563,32
46,1573,45
236,2992,42
48,2707,18
198,92,29
84,1875,15
543,466,20
161,2514,44
428,2738,36
71,1353,5
520,1309,40
969,947,37
898,554,33
913,2041,18
52,2157,19
45,92,32
293,1003,42
938,368,22
812,820,41
465,423,1
885,572,25
550,2910,20
867,1264,35
380,435,45
743,2260,6
478,1424,6
262,1634,37
580,2574,49
179,1754,3
357,468,37
419,1194,31
698,1843,35
953,792,45
201,2923,15
902,2258,17
13,2304,15
443,1707,5
726,73,22
732,147,46
286,317,11
756,606,28
868,575,14
258,1178,39
570,2595,3
548,2883,42
840,312,11
941,2856,30
490,765,38
498,2182,5
905,2996,22
894,436,13
705,358,44
333,2978,21
562,2931,37
975,2300,25
32,135,21
610,523,28
43,804,41
893,2708,4
351,2367,29
334,80,47
822,1477,35
559,2462,23
270,2041,7
944,368,46
823,1007,46
413,993,9
943,596,23
575,1897,3
19,2749,9
347,1045,4
905,2597,49
613,2294,25
37,2331,6
619,2662,48
92,2979,18
820,2854,45
185,2280,7
728,2364,35
28,2886,31
548,1824,38
372,2012,32
832,2000,35
530,411,28
345,2293,44
419,387,5
196,2737,30
78,1749,22
167,2406,17
90,1022,10
264,2662,7
472,2846,4
208,2070,42
724,19,27
271,276,7
263,659,23
506,2946,11
785,552,8
512,679,8
854,603,37
726,365,5
886,1974,7
576,795,22
524,1359,36
722,2700,2
312,1775,24
174,590,2
431,199,48
768,2065,12
463,218,47
101,741,42
16,650,26
709,2195,38
258,670,45
896,1438,6
244,665,23
348,856,2
249,2378,26
105,895,14
694,1894,18
667,1187,38
287,1843,32
169,2149,14
420,327,30
47,2375,13
43,2058,40
321,2401,31
818,183,37
221,455,45
513,1670,38
712,6,22
441,1357,28
144,211,19
890,51,43
28,1469,16
854,1010,5
850,377,44
790,2688,49
553,2818,2
844,1075,10
659,154,47
857,582,19
690,788,20
827,791,29
837,2182,25
930,2268,17
167,163,13
635,971,45
586,648,16
751,2617,35
249,1526,36
775,946,39
764,689,3
357,2163,9
111,1523,40
692,1496,46
700,2048,29
820,1173,5
719,123,3
234,804,10
24,2887,31
26,1093,11
381,2874,17
730,63,40
346,733,41
378,2638,8
522,1658,2
17,948,4
245,2265,16
718,479,41
770,1138,41
624,1997,21
717,1404,5
539,977,35
969,237,14
583,2524,15
688,1955,6
202,598,16
248,1703,23
118,2177,31
9,2558,42
598,165,46
23,2325,12
967,2305,41
240,570,19
585,141,12
27,686,45
984,687,13
861,2764,49
81,2039,2
596,1075,20
199,1527,31
555,1283,9
1000,2226,21
775,922,8
92,2591,39
851,1342,37
959,1690,29
84,364,19
300,1079,35
935,1068,45
296,2641,38
647,2031,26
454,2590,11
281,2370,36
59,2696,35
909,2062,4
871,1381,3
1000,1507,45
342,618,47
753,359,12
465,1342,32
880,1983,47
342,1615,26
610,194,43
62,363,43
776,1120,13
625,1064,44
429,2816,38
658,2445,29
728,107,19
256,527,35
828,1953,48
828,784,41
874,2573,27
770,1783,46
706,1750,31
347,1067,3
526,2674,35
304,1866,24
615,2398,7
245,1465,35
757,1006,21
824,2590,1
780,1635,44
736,94,6
732,2044,39
823,2947,34
412,89,18
878,1954,25
217,2551,15
516,2815,47
474,2042,32
36,2262,42
178,1446,49
387,526,18
769,2240,31
17,1831,29
711,2742,15
830,2690,23
48,555,38
62,2435,41
69,681,11
659,2824,15
871,1498,23
366,1632,3
162,203,19
739,447,1
945,2948,24
976,1116,49
488,778,11
431,2226,30
999,1687,11
859,829,39
489,559,1
230,2023,12
370,103,4
178,1297,25
857,1558,8
410,116,15
568,859,43
590,2512,30
270,104,40
206,2307,32
793,1332,44
740,929,35
900,2858,21
751,2690,31
975,807,36
800,560,27
82,2075,44
846,2556,8
762,527,23
193,2823,23
618,953,42
189,298,33
276,777,13
74,361,39
10,504,35
635,1977,16
216,2636,12
290,2078,31
445,1463,5
988,2174,40
923,596,44
552,1590,25
193,1390,21
639,1876,3
289,263,48
964,2984,10
583,2920,23
649,1864,17
144,2,42
389,1934,35
866,394,25
892,306,2
407,1170,27
811,530,46
370,528,9
857,965,49
441,671,4
947,2400,26
781,2858,32
896,2257,29
920,958,22
651,2253,47
564,2673,13
529,1714,23
677,721,31
13,636,41
702,1039,36
987,2906,40
340,2524,31
865,2346,15
874,557,14
864,1118,35
776,2155,24
312,128,30
733,1994,30
104,2507,27
339,38,49
198,1633,40
300,198,14
444,2405,45
359,2055,47
368,519,11
169,2242,47
149,2364,44
761,1025,26
768,1086,21
982,2391,9
